correctionsNb,cancelled,onBehalf,jointProcurement,fraAgreement,accelerated,outOfDirectives,subContracted,gpa,multipleCae,typeOfContract,topType,renewal,contractDuration,publicityDuration,tenderNumber,AgentNumber,Score
0.0,0.0,,,N,,0.0,,,,W,OPE,Y,12.0,59.0,,322,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,,,42.0,,322,0
0.0,0.0,N,,Y,,0.0,,Y,,W,OPE,Y,12.0,71.0,5.0,322,0
0.0,0.0,N,,N,,0.0,,Y,,W,COD,Y,,38.0,3.0,323,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,N,15.0,49.0,6.0,324,0
0.0,0.0,N,,N,,0.0,,,,W,NIC,Y,14.0,31.0,5.0,325,0
0.0,0.0,N,,N,,0.0,,,,W,NIC,Y,14.0,31.0,5.0,325,0
0.0,0.0,N,,N,,0.0,,,,W,NIC,Y,14.0,31.0,8.0,325,0
0.0,0.0,N,,N,,0.0,,,,W,NIC,Y,14.0,31.0,4.0,325,0
0.0,0.0,N,,N,,0.0,,,,W,NIC,Y,14.0,31.0,12.0,325,0
0.0,0.0,N,,N,,0.0,,,,W,NIC,Y,14.0,31.0,8.0,325,0
0.0,0.0,N,,N,,0.0,,,,W,NIC,Y,14.0,31.0,7.0,325,0
0.0,0.0,N,,N,,0.0,,,,W,NIC,Y,14.0,31.0,10.0,325,0
0.0,0.0,N,,N,,0.0,,,,W,NIC,Y,14.0,31.0,2.0,325,0
0.0,0.0,N,,N,,0.0,,,,W,NIC,Y,14.0,31.0,8.0,325,0
0.0,0.0,N,,N,,0.0,,,,W,NIC,Y,14.0,31.0,3.0,325,0
0.0,0.0,N,,N,,0.0,,,,W,NIC,Y,14.0,31.0,2.0,325,0
0.0,0.0,,,N,,0.0,,,,W,OPE,Y,18.0,56.0,,325,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,,,,,325,0
0.0,0.0,,,N,,0.0,,,,W,OPE,,,,5.0,325,0
0.0,0.0,N,,Y,,0.0,,Y,,W,OPE,Y,12.0,71.0,2.0,326,1
0.0,0.0,N,,Y,,0.0,,Y,,W,OPE,Y,12.0,71.0,3.0,326,1
0.0,0.0,N,,Y,,0.0,,Y,,W,OPE,Y,12.0,71.0,1.0,326,1
0.0,0.0,N,,Y,,0.0,,Y,,W,OPE,Y,12.0,71.0,3.0,326,1
0.0,0.0,N,,Y,,0.0,,Y,,W,OPE,Y,12.0,71.0,5.0,326,1
0.0,0.0,N,,Y,,0.0,,Y,,W,OPE,Y,12.0,71.0,5.0,326,1
0.0,0.0,N,,Y,,0.0,,Y,,W,OPE,Y,12.0,71.0,4.0,326,1
0.0,0.0,N,,N,,0.0,,N,,W,OPE,N,,45.0,3.0,326,1
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,52.0,53.0,4.0,326,1
0.0,0.0,N,,N,,0.0,Y,Y,,W,NOC,,,,1.0,326,1
0.0,0.0,,,N,,0.0,,,,W,OPE,Y,12.0,41.0,,326,1
0.0,0.0,N,,N,,1.0,N,N,,W,AWP,,,,3.0,326,1
0.0,0.0,N,,N,,0.0,,,,W,OPE,Y,48.0,70.0,6.0,326,1
0.0,0.0,N,,N,,0.0,,,,W,OPE,Y,48.0,70.0,7.0,326,1
0.0,0.0,N,,N,,0.0,,,,W,OPE,N,12.0,54.0,,326,1
0.0,0.0,N,,N,,0.0,,,,W,OPE,Y,48.0,70.0,4.0,326,1
0.0,0.0,,,Y,,0.0,,Y,,W,OPE,Y,48.0,63.0,5.0,326,1
0.0,0.0,N,,N,,0.0,,,,W,OPE,,,42.0,,326,1
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,13.0,41.0,9.0,326,1
0.0,0.0,N,,N,,0.0,,,,W,OPE,N,,42.0,11.0,326,1
0.0,0.0,N,,N,,0.0,Y,,,W,NIC,,,54.0,2.0,327,1
0.0,0.0,N,,N,,0.0,Y,,,W,NIC,,,54.0,1.0,327,1
0.0,0.0,N,,N,,0.0,Y,,,W,AWP,,,,2.0,327,1
0.0,0.0,N,,N,,0.0,Y,,,W,AWP,,,,4.0,327,1
0.0,0.0,N,,N,,0.0,Y,,,W,AWP,,,,2.0,327,1
0.0,0.0,N,,N,,0.0,,,,S,OPE,Y,12.0,42.0,,327,1
0.0,0.0,N,,N,,0.0,Y,,,W,OPE,N,,48.0,4.0,327,1
0.0,0.0,N,,N,,0.0,Y,Y,,W,NOC,,,,1.0,327,1
0.0,0.0,N,,N,,0.0,Y,Y,,W,NOC,,,,1.0,327,1
0.0,0.0,N,,N,,0.0,Y,Y,,W,NOC,,,,1.0,327,1
0.0,0.0,N,,N,,0.0,Y,Y,,W,NOC,,,,1.0,327,1
0.0,0.0,N,,N,,0.0,Y,Y,,W,NOC,,,,1.0,327,1
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,13.0,41.0,5.0,327,1
0.0,0.0,N,,N,,1.0,Y,N,,W,AWP,,,,3.0,327,1
0.0,0.0,N,,Y,,0.0,,Y,,W,OPE,Y,12.0,71.0,3.0,327,1
0.0,0.0,N,,Y,,0.0,,Y,,W,OPE,Y,12.0,71.0,5.0,327,1
0.0,0.0,N,,N,,0.0,,N,,W,OPE,N,,45.0,3.0,327,1
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,52.0,53.0,4.0,327,1
0.0,0.0,,,N,,0.0,,,,W,OPE,Y,12.0,41.0,,327,1
0.0,0.0,N,,N,,1.0,N,N,,W,AWP,,,,3.0,327,1
0.0,0.0,N,,N,,0.0,,,,W,OPE,Y,48.0,70.0,6.0,327,1
0.0,0.0,N,,N,,0.0,,,,W,OPE,Y,48.0,70.0,7.0,327,1
0.0,0.0,,,N,,0.0,,,,W,OPE,Y,45.33,63.0,,328,0
0.0,0.0,N,,Y,,0.0,,Y,,U,OPE,Y,48.0,48.0,,328,0
0.0,0.0,N,,Y,,0.0,,Y,,U,OPE,Y,48.0,48.0,,328,0
0.0,0.0,N,,Y,,0.0,,Y,,W,RES,Y,,39.0,5.0,329,0
0.0,0.0,N,,Y,,0.0,,Y,,W,RES,Y,,39.0,5.0,329,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,Y,12.0,53.0,7.0,330,0
0.0,0.0,,,N,,0.0,,,,W,OPE,,3.0,32.0,2.0,330,0
0.0,0.0,,,N,,0.0,,,,W,OPE,,3.0,32.0,5.0,330,0
0.0,0.0,,,N,,0.0,,,,W,OPE,,3.0,32.0,7.0,330,0
0.0,0.0,,,N,,0.0,,,,W,OPE,,3.0,32.0,3.0,330,0
0.0,0.0,N,,N,,0.0,,N,,W,OPE,N,12.0,47.0,,331,0
0.0,0.0,,,N,,0.0,,,,W,OPE,,,42.0,,331,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,,,,,331,0
0.0,0.0,N,,N,,0.0,,N,,W,OPE,N,7.0,42.0,,331,0
0.0,0.0,N,,N,,0.0,,N,,W,OPE,Y,12.0,64.0,,331,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,N,,43.0,3.0,331,0
0.0,0.0,N,,N,,0.0,,,,U,OPE,Y,12.0,56.0,2.0,331,0
0.0,0.0,N,,Y,,1.0,N,,,W,AWP,,,,7.0,331,0
0.0,0.0,N,,Y,,1.0,,,,W,AWP,,,,5.0,331,0
0.0,0.0,N,,Y,,0.0,,Y,,W,OPE,Y,36.0,45.0,6.0,331,0
0.0,0.0,N,,Y,,0.0,,N,,W,OPE,Y,12.0,41.0,5.0,331,0
0.0,0.0,,,N,,1.0,,,,W,AWP,,,,5.0,331,0
0.0,0.0,,,N,,0.0,Y,,,W,OPE,Y,12.0,65.0,7.0,332,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,N,,48.0,3.0,333,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,N,,48.0,4.0,333,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,N,,48.0,3.0,333,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,N,,48.0,5.0,333,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,N,,48.0,8.0,333,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,N,,48.0,8.0,333,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,N,,48.0,7.0,333,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,,,30.0,5.0,333,0
0.0,0.0,,,N,,0.0,,,,W,OPE,,,,4.0,333,0
0.0,0.0,N,,N,,0.0,N,N,,W,NOC,,,,3.0,333,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,N,,42.0,5.0,333,0
0.0,0.0,N,,N,,0.0,Y,N,,S,OPE,Y,36.0,54.0,5.0,334,0
0.0,0.0,,,N,,0.0,Y,,,W,OPE,Y,48.0,49.0,,334,0
0.0,0.0,N,,N,,0.0,Y,,,W,RES,,22.0,32.0,,334,0
0.0,0.0,N,,Y,,1.0,Y,Y,,W,AWP,,,,4.0,334,0
0.0,0.0,N,,Y,,1.0,Y,Y,,W,AWP,,,,11.0,334,0
0.0,0.0,,,N,,0.0,Y,,,W,OPE,Y,48.0,46.0,,334,0
0.0,0.0,,,N,,0.0,Y,,,W,OPE,Y,48.0,46.0,,334,0
0.0,0.0,N,,N,,1.0,N,N,,W,AWP,,,,5.0,334,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,,,42.0,,334,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,N,12.0,54.0,,334,0
0.0,0.0,,,N,,0.0,,,,W,OPE,,48.0,54.0,2.0,334,0
0.0,0.0,,,N,,0.0,,,,W,OPE,,48.0,54.0,3.0,334,0
0.0,0.0,,,N,,0.0,,,,W,OPE,Y,12.0,59.0,,334,0
0.0,0.0,N,,N,,0.0,,Y,,U,OPE,,4.0,47.0,1.0,335,0
0.0,0.0,N,,N,,0.0,,Y,,U,OPE,,4.0,47.0,4.0,335,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,,50.0,7.0,336,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,,50.0,5.0,336,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,,50.0,2.0,336,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,,,42.0,,336,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,N,12.0,54.0,,336,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,N,12.0,54.0,,336,0
0.0,0.0,,,N,,0.0,,,,W,OPE,,,63.0,10.0,336,0
0.0,0.0,N,,Y,,0.0,N,Y,,W,OPE,Y,12.0,54.0,4.0,336,0
0.0,0.0,N,,Y,,0.0,,Y,,W,OPE,Y,48.0,42.0,,337,0
0.0,0.0,,,Y,,0.0,,N,,W,OPE,,,,6.0,337,0
0.0,0.0,,,N,,0.0,,,,W,OPE,Y,,42.0,3.0,337,0
0.0,0.0,,,N,,0.0,,,,W,OPE,Y,,42.0,3.0,337,0
0.0,0.0,,,N,,0.0,,Y,,W,OPE,Y,12.0,50.0,4.0,338,0
0.0,0.0,,,N,,0.0,,Y,,W,OPE,Y,12.0,50.0,5.0,338,0
0.0,0.0,,,N,,0.0,,Y,,W,OPE,Y,12.0,41.0,2.0,338,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,13.0,41.0,10.0,339,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,13.0,41.0,9.0,339,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,13.0,41.0,4.0,339,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,13.0,41.0,5.0,339,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,13.0,41.0,9.0,339,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,13.0,41.0,4.0,339,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,13.0,41.0,3.0,339,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,13.0,41.0,4.0,339,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,13.0,41.0,8.0,339,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,13.0,41.0,9.0,339,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,13.0,41.0,5.0,339,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,N,13.0,41.0,,339,0
0.0,0.0,N,,Y,,0.0,,Y,,W,OPE,Y,12.0,71.0,4.0,339,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,N,,42.0,11.0,339,0
0.0,0.0,N,,N,,0.0,Y,,,W,AWP,,,,2.0,339,0
0.0,0.0,N,,N,,1.0,Y,N,,W,AWP,,,,3.0,339,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,Y,,56.0,8.0,340,0
0.0,0.0,Y,,N,,0.0,,,,W,OPE,N,,54.0,5.0,340,0
0.0,0.0,N,,N,,0.0,N,Y,,W,OPE,,,,6.0,341,0
0.0,0.0,N,,N,,0.0,N,Y,,W,OPE,,,,3.0,341,0
0.0,0.0,N,,N,,0.0,,Y,,W,RES,N,40.0,34.0,2.0,342,0
0.0,0.0,,,N,,0.0,,Y,,W,OPE,,48.0,48.0,3.0,342,0
0.0,0.0,,,N,,0.0,,Y,,W,OPE,Y,48.0,51.0,3.0,342,0
0.0,0.0,,,N,,0.0,,Y,,W,OPE,Y,48.0,51.0,4.0,342,0
0.0,0.0,,,N,,0.0,,Y,,W,OPE,Y,48.0,51.0,4.0,342,0
0.0,0.0,,,N,,0.0,,Y,,W,OPE,Y,48.0,51.0,5.0,342,0
0.0,0.0,,,N,,0.0,,Y,,W,OPE,Y,48.0,51.0,4.0,342,0
0.0,0.0,,,N,,0.0,,Y,,W,OPE,Y,48.0,51.0,3.0,342,0
0.0,0.0,,,N,,0.0,,Y,,W,OPE,Y,48.0,51.0,3.0,342,0
0.0,0.0,,,N,,0.0,,Y,,W,OPE,Y,48.0,51.0,4.0,342,0
0.0,0.0,,,N,,0.0,,Y,,W,OPE,Y,48.0,51.0,4.0,342,0
0.0,0.0,,,N,,0.0,,Y,,W,OPE,Y,48.0,51.0,4.0,342,0
0.0,0.0,,,N,,0.0,,Y,,W,OPE,Y,48.0,51.0,4.0,342,0
0.0,0.0,,,N,,0.0,,Y,,W,OPE,Y,48.0,51.0,5.0,342,0
0.0,0.0,,,N,,0.0,,Y,,W,OPE,Y,48.0,51.0,5.0,342,0
0.0,0.0,,,N,,0.0,,Y,,W,OPE,Y,48.0,51.0,4.0,342,0
1.0,0.0,,,N,,0.0,Y,Y,,S,OPE,,60.0,55.0,4.0,343,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,30.0,53.0,1.0,344,1
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,30.0,53.0,3.0,344,1
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,30.0,53.0,2.0,344,1
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,30.0,53.0,4.0,344,1
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,30.0,53.0,2.0,344,1
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,30.0,53.0,7.0,344,1
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,30.0,53.0,2.0,344,1
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,30.0,53.0,2.0,344,1
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,30.0,53.0,4.0,344,1
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,30.0,53.0,5.0,344,1
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,30.0,53.0,5.0,344,1
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,30.0,53.0,1.0,344,1
0.0,0.0,N,,N,,0.0,Y,N,,W,OPE,N,18.0,55.0,7.0,344,1
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,,,43.0,,345,0
0.0,0.0,N,,N,,0.0,N,Y,,W,OPE,N,3.0,57.0,7.0,346,0
0.0,0.0,N,,N,,0.0,N,Y,,W,OPE,,,56.0,5.0,346,0
0.0,0.0,N,,Y,,0.0,,Y,,U,OPE,Y,48.0,82.0,1.0,347,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,,49.0,,348,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,,49.0,,348,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,,49.0,,348,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,,49.0,,348,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,,49.0,,348,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,,49.0,,348,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,,49.0,,348,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,,49.0,,348,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,,49.0,,348,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,,49.0,,348,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,,49.0,,348,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,,49.0,,348,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,,,,,348,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,,,49.0,,348,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,,,49.0,,348,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,,,49.0,,348,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,,,49.0,,348,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,,,49.0,,348,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,,,49.0,,348,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,,,49.0,,348,0
0.0,0.0,N,,N,,0.0,Y,N,,W,OPE,N,18.0,55.0,4.0,348,0
0.0,0.0,N,,N,,0.0,Y,N,,W,OPE,N,18.0,55.0,8.0,349,0
0.0,0.0,N,,N,,0.0,Y,N,,W,OPE,N,18.0,55.0,5.0,349,0
0.0,0.0,N,,N,,0.0,Y,N,,W,OPE,N,18.0,55.0,4.0,349,0
0.0,0.0,N,,N,,0.0,Y,N,,W,OPE,N,18.0,55.0,5.0,349,0
0.0,0.0,N,,N,,0.0,Y,N,,W,OPE,N,18.0,55.0,4.0,349,0
0.0,0.0,N,,N,,0.0,Y,N,,W,OPE,N,18.0,55.0,8.0,349,0
0.0,0.0,N,,N,,0.0,Y,N,,W,OPE,N,18.0,55.0,6.0,349,0
0.0,0.0,N,,N,,0.0,Y,N,,W,OPE,N,18.0,55.0,7.0,349,0
0.0,0.0,N,,N,,0.0,Y,N,,W,OPE,N,18.0,55.0,2.0,349,0
0.0,0.0,N,,N,,0.0,Y,N,,W,OPE,N,18.0,55.0,2.0,349,0
0.0,0.0,N,,N,,0.0,Y,N,,W,OPE,N,18.0,55.0,1.0,349,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,,49.0,,349,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,,49.0,,349,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,,49.0,,349,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,,49.0,,349,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,,49.0,,349,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,,49.0,,349,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,,49.0,,349,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,30.0,53.0,7.0,349,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,,,56.0,,350,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,,,56.0,,350,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,,,56.0,,350,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,,,56.0,,350,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,,,56.0,,350,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,,,56.0,,350,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,,,56.0,,350,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,Y,12.0,45.0,1.0,351,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,Y,12.0,45.0,2.0,351,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,Y,12.0,45.0,1.0,351,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,Y,12.0,45.0,3.0,351,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,Y,12.0,45.0,1.0,351,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,Y,12.0,45.0,1.0,351,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,Y,12.0,45.0,2.0,351,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,Y,12.0,45.0,2.0,351,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,Y,12.0,45.0,1.0,351,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,Y,12.0,45.0,1.0,351,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,Y,12.0,45.0,1.0,351,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,Y,12.0,45.0,1.0,351,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,Y,12.0,45.0,2.0,351,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,Y,12.0,45.0,3.0,351,1
0.0,0.0,N,,Y,,0.0,,N,,W,OPE,,,,12.0,351,1
0.0,0.0,N,,Y,,0.0,Y,N,,W,NIC,,,,2.0,351,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,NIC,N,36.0,32.0,1.0,351,1
0.0,0.0,Y,Y,Y,,0.0,N,Y,Y,W,OPE,N,48.0,87.0,9.0,351,1
0.0,0.0,Y,Y,Y,,0.0,N,Y,Y,W,OPE,N,48.0,87.0,9.0,351,1
0.0,0.0,Y,Y,Y,,0.0,Y,Y,Y,W,OPE,N,,46.0,9.0,351,1
0.0,0.0,Y,Y,Y,,0.0,Y,Y,Y,W,OPE,N,,46.0,9.0,351,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,41.0,4.0,351,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,41.0,2.0,351,1
0.0,0.0,N,,Y,,0.0,Y,N,,W,NIC,,,,4.0,351,1
0.0,0.0,N,N,N,,0.0,N,Y,N,S,OPE,,,,10.0,352,0
0.0,0.0,N,N,N,,0.0,N,Y,N,S,OPE,Y,12.0,42.0,5.0,352,0
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,RES,,,,6.0,352,0
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,RES,,,,6.0,352,0
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,RES,,,,6.0,352,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,41.0,5.0,353,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,41.0,4.0,353,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,41.0,5.0,353,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,41.0,7.0,353,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,41.0,6.0,353,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,41.0,3.0,353,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,41.0,4.0,353,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,41.0,3.0,353,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,41.0,3.0,353,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,41.0,2.0,353,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,41.0,8.0,353,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,41.0,4.0,353,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,41.0,3.0,353,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,41.0,6.0,353,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,41.0,5.0,353,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,41.0,5.0,353,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,41.0,4.0,353,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,Y,12.0,45.0,2.0,353,0
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,N,17.0,41.0,3.0,353,0
0.0,0.0,,,N,,0.0,,,,W,OPE,,,,,353,0
0.0,0.0,N,,N,,0.0,,Y,,W,COD,Y,20.0,39.0,2.0,354,0
0.0,0.0,N,,N,,0.0,,,N,S,NIC,,,88.0,1.0,354,0
0.0,0.0,,,N,,0.0,,,,W,OPE,,,,5.0,355,0
0.0,0.0,N,N,N,,0.0,N,N,N,W,OPE,Y,,32.0,2.0,355,0
0.0,0.0,N,N,N,,0.0,N,N,N,W,RES,,,,3.0,356,0
0.0,0.0,N,N,N,,0.0,N,,N,U,OPE,,,,1.0,357,1
0.0,0.0,Y,Y,N,,0.0,Y,Y,Y,W,OPE,N,16.0,43.0,9.0,357,1
0.0,0.0,Y,Y,N,,0.0,Y,Y,Y,W,OPE,N,16.0,43.0,1.0,357,1
0.0,0.0,Y,Y,N,,0.0,N,Y,Y,W,OPE,N,16.0,43.0,5.0,357,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,19.0,357,1
0.0,0.0,Y,Y,N,,0.0,Y,Y,Y,W,OPE,N,16.0,43.0,9.0,358,0
0.0,0.0,Y,Y,N,,0.0,Y,Y,Y,W,OPE,N,16.0,43.0,1.0,358,0
0.0,0.0,Y,Y,N,,0.0,N,Y,Y,W,OPE,N,16.0,43.0,5.0,358,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,19.0,358,0
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,,,,4.0,359,0
0.0,0.0,N,N,N,,0.0,Y,Y,N,S,OPE,N,48.0,41.0,5.0,360,0
0.0,0.0,N,N,N,,0.0,N,Y,N,U,OPE,,,,1.0,360,0
0.0,0.0,N,,N,,0.0,,N,,W,OPE,,4.14,36.0,5.0,361,1
0.0,0.0,N,,N,,0.0,,N,,W,OPE,N,,46.0,2.0,361,1
0.0,0.0,N,N,N,,0.0,N,N,N,W,NOC,,,,1.0,361,1
0.0,0.0,N,N,N,,0.0,Y,N,N,W,OPE,,,30.0,4.0,361,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,8.0,361,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,1.0,361,1
0.0,0.0,N,N,N,,0.0,N,N,N,W,OPE,,,,3.0,361,1
0.0,0.0,N,N,N,,0.0,Y,N,N,W,OPE,,,,2.0,361,1
0.0,0.0,N,N,N,,0.0,Y,N,N,W,OPE,,,,2.0,361,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,,,,2.0,361,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,,,,3.0,361,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,,,,4.0,361,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,,,,3.0,361,1
0.0,0.0,N,N,N,,0.0,Y,N,N,W,OPE,,,,5.0,361,1
0.0,0.0,N,N,N,,0.0,Y,N,N,W,OPE,,,,7.0,361,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,,,,6.0,361,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,,,,2.0,361,1
